file_id,file_path,directory,file_type,size_bytes,analyzed,summary,issues_found,importance,status
2606,packages\governance-core\package.json,packages\governance-core,.json,876,no,,,,pending
2607,packages\governance-core\tsconfig.json,packages\governance-core,.json,353,no,,,,pending
2608,packages\governance-core\src\index.ts,packages\governance-core\src,.ts,8066,no,,,,pending
2609,packages\indira\package.json,packages\indira,.json,970,no,,,,pending
2610,packages\indira\tsconfig.json,packages\indira,.json,430,no,,,,pending
2611,packages\indira\src\index.ts,packages\indira\src,.ts,14137,no,,,,pending
2612,packages\observability\package.json,packages\observability,.json,880,no,,,,pending
2613,packages\observability\tsconfig.json,packages\observability,.json,353,no,,,,pending
2614,packages\observability\src\index.ts,packages\observability\src,.ts,8739,no,,,,pending
2615,packages\shared-config\package.json,packages\shared-config,.json,749,no,,,,pending
2616,packages\shared-config\tsconfig.json,packages\shared-config,.json,260,no,,,,pending
2617,packages\shared-config\src\index.ts,packages\shared-config\src,.ts,7551,no,,,,pending
2618,packages\shared-types\package.json,packages\shared-types,.json,757,no,,,,pending
2619,packages\shared-types\tsconfig.json,packages\shared-types,.json,260,no,,,,pending
2620,packages\shared-types\src\index.ts,packages\shared-types\src,.ts,5268,no,,,,pending
2621,reasoning_engine\abductive.py,reasoning_engine,.py,2660,no,,,,pending
2622,reasoning_engine\causal.py,reasoning_engine,.py,2614,no,,,,pending
2623,reasoning_engine\deductive.py,reasoning_engine,.py,1846,no,,,,pending
2624,reasoning_engine\evidence_graph.py,reasoning_engine,.py,2720,no,,,,pending
2625,reasoning_engine\inductive.py,reasoning_engine,.py,2314,no,,,,pending
2626,reasoning_engine\orchestrator.py,reasoning_engine,.py,14685,no,,,,pending
2627,reasoning_engine\__init__.py,reasoning_engine,.py,503,no,,,,pending
2628,registry\agents.yaml,registry,.yaml,2735,no,,,,pending
2629,registry\agent_context_keys.yaml,registry,.yaml,1199,no,,,,pending
2630,registry\agent_orchestrator.yaml,registry,.yaml,507,no,,,,pending
2631,registry\agent_rationale_tags.yaml,registry,.yaml,950,no,,,,pending
2632,registry\agent_state_keys.yaml,registry,.yaml,2008,no,,,,pending
2633,registry\alerts.yaml,registry,.yaml,2111,no,,,,pending
2634,registry\alt_data.yaml,registry,.yaml,231,no,,,,pending
2635,registry\archetype_seeds.yaml,registry,.yaml,110202,no,,,,pending
2636,registry\authority_matrix.yaml,registry,.yaml,8057,no,,,,pending
2637,registry\budgets.yaml,registry,.yaml,1718,no,,,,pending
2638,registry\calibration.yaml,registry,.yaml,1471,no,,,,pending
2639,registry\confidence.yaml,registry,.yaml,551,no,,,,pending
2640,registry\constraint_rules.yaml,registry,.yaml,8879,no,,,,pending
2641,registry\data_pipelines.yaml,registry,.yaml,2191,no,,,,pending
2642,registry\data_source_registry.yaml,registry,.yaml,36342,no,,,,pending
2643,registry\enforcement_policies.yaml,registry,.yaml,2670,no,,,,pending
2644,registry\engines.yaml,registry,.yaml,1455,no,,,,pending
2645,registry\execution_policies.yaml,registry,.yaml,2128,no,,,,pending
2646,registry\external_signal_trust.yaml,registry,.yaml,1984,no,,,,pending
2647,registry\external_sources.yaml,registry,.yaml,2097,no,,,,pending
2648,registry\feature_flags.yaml,registry,.yaml,2406,no,,,,pending
2649,registry\governance_constitution.yaml,registry,.yaml,10011,no,,,,pending
2650,registry\governance_ruleset.yaml,registry,.yaml,3114,no,,,,pending
2651,registry\integrations.yaml,registry,.yaml,2806,no,,,,pending
2652,registry\latent_regime.yaml,registry,.yaml,139,no,,,,pending
2653,registry\layers.yaml,registry,.yaml,2431,no,,,,pending
2654,registry\learning_config.yaml,registry,.yaml,2030,no,,,,pending
2655,registry\macro_regime.yaml,registry,.yaml,1270,no,,,,pending
2656,registry\meta_controller.yaml,registry,.yaml,1216,no,,,,pending
2657,registry\meta_learning.yaml,registry,.yaml,162,no,,,,pending
2658,registry\modes.yaml,registry,.yaml,2262,no,,,,pending
2659,registry\operator.py,registry,.py,3014,no,,,,pending
2660,registry\operator.yaml,registry,.yaml,978,no,,,,pending
2661,registry\opponent_behavior.yaml,registry,.yaml,2466,no,,,,pending
2662,registry\plugins.yaml,registry,.yaml,6387,no,,,,pending
2663,registry\portfolio_allocator.yaml,registry,.yaml,834,no,,,,pending
2664,registry\position_sizer.yaml,registry,.yaml,734,no,,,,pending
2665,registry\pressure.yaml,registry,.yaml,1261,no,,,,pending
2666,registry\regime.yaml,registry,.yaml,869,no,,,,pending
2667,registry\regime_hysteresis.yaml,registry,.yaml,960,no,,,,pending
2668,registry\reward_components.yaml,registry,.yaml,1675,no,,,,pending
2669,registry\reward_shaping.yaml,registry,.yaml,1044,no,,,,pending
2670,registry\risk.yaml,registry,.yaml,1575,no,,,,pending
2671,registry\simulation_config.yaml,registry,.yaml,1735,no,,,,pending
2672,registry\strategies.yaml,registry,.yaml,1962,no,,,,pending
2673,registry\telemetry.yaml,registry,.yaml,2129,no,,,,pending
2674,registry\trader_archetypes.yaml,registry,.yaml,179105,no,,,,pending
2675,registry\versions.yaml,registry,.yaml,2933,no,,,,pending
2676,registry\feast\feature_store.yaml,registry\feast,.yaml,1038,no,,,,pending
2677,registry\strategies\definitions.yaml,registry\strategies,.yaml,1573,no,,,,pending
2678,registry\strategies\lifecycle.yaml,registry\strategies,.yaml,863,no,,,,pending
2679,registry\strategies\performance.yaml,registry\strategies,.yaml,862,no,,,,pending
2680,risk\engine.py,risk,.py,4121,no,,,,pending
2681,risk\__init__.py,risk,.py,339,no,,,,pending
2682,runtime\authority.py,runtime,.py,8990,no,,,,pending
2683,runtime\authority_adapter.py,runtime,.py,7694,no,,,,pending
2684,runtime\boot_integration.py,runtime,.py,16126,no,,,,pending
2685,runtime\certification.py,runtime,.py,6274,no,,,,pending
2686,runtime\cognition_daemon.py,runtime,.py,8716,no,,,,pending
2687,runtime\cognition_scheduler.py,runtime,.py,7114,no,,,,pending
2688,runtime\cognitive_spine.py,runtime,.py,20438,no,,,,pending
2689,runtime\contracts.py,runtime,.py,2453,no,,,,pending
2690,runtime\convergence.py,runtime,.py,25508,no,,,,pending
2691,runtime\cross_bus_router.py,runtime,.py,6579,no,,,,pending
2692,runtime\event_fabric.py,runtime,.py,9018,no,,,,pending
2693,runtime\exchange_connector.py,runtime,.py,12721,no,,,,pending
2694,runtime\execution_lifecycle.py,runtime,.py,11581,no,,,,pending
2695,runtime\fault_handler.py,runtime,.py,7970,no,,,,pending
2696,runtime\governance_router.py,runtime,.py,7633,no,,,,pending
2697,runtime\kernel.py,runtime,.py,17368,no,,,,pending
2698,runtime\live_trading.py,runtime,.py,4170,no,,,,pending
2699,runtime\mcos_cognitive_spine.py,runtime,.py,7367,no,,,,pending
2700,runtime\memory_coordinator.py,runtime,.py,13868,no,,,,pending
2701,runtime\observability.py,runtime,.py,3037,no,,,,pending
2702,runtime\operational_readiness.py,runtime,.py,14707,no,,,,pending
2703,runtime\paper_trading.py,runtime,.py,4401,no,,,,pending
2704,runtime\projections.py,runtime,.py,7729,no,,,,pending
2705,runtime\reconciliation.py,runtime,.py,11268,no,,,,pending
2706,runtime\replay_validator.py,runtime,.py,8223,no,,,,pending
2707,runtime\service_registry.py,runtime,.py,3519,no,,,,pending
2708,runtime\service_wiring.py,runtime,.py,14204,no,,,,pending
2709,runtime\subscriptions.py,runtime,.py,3523,no,,,,pending
2710,runtime\telemetry_aggregator.py,runtime,.py,7683,no,,,,pending
2711,runtime\tier_wiring.py,runtime,.py,5673,no,,,,pending
2712,runtime\unified_kernel.py,runtime,.py,13178,no,,,,pending
2713,runtime\writer.py,runtime,.py,6117,no,,,,pending
2714,runtime\__init__.py,runtime,.py,696,no,,,,pending
2715,runtime\fabric\decision_pipeline.py,runtime\fabric,.py,6073,no,,,,pending
2716,runtime\fabric\event_loop.py,runtime\fabric,.py,6100,no,,,,pending
2717,runtime\fabric\execution_router.py,runtime\fabric,.py,6342,no,,,,pending
2718,runtime\fabric\fill_reconciler.py,runtime\fabric,.py,4907,no,,,,pending
2719,runtime\fabric\ingestion_bus.py,runtime\fabric,.py,10347,no,,,,pending
2720,runtime\fabric\market_feed.py,runtime\fabric,.py,11188,no,,,,pending
2721,runtime\fabric\risk_snapshotter.py,runtime\fabric,.py,3689,no,,,,pending
2722,runtime\fabric\source_registry.py,runtime\fabric,.py,74752,no,,,,pending
2723,runtime\fabric\__init__.py,runtime\fabric,.py,504,no,,,,pending
2724,runtime\governance\deterministic_arbiter.py,runtime\governance,.py,3888,no,,,,pending
2725,runtime\governance\enforcement_gate.py,runtime\governance,.py,7298,no,,,,pending
2726,runtime\governance\mode_propagator.py,runtime\governance,.py,8241,no,,,,pending
2727,runtime\governance\runtime_enforcer.py,runtime\governance,.py,9893,no,,,,pending
2728,runtime\governance\__init__.py,runtime\governance,.py,379,no,,,,pending
2729,runtime\replay\divergence_detector.py,runtime\replay,.py,4280,no,,,,pending
2730,runtime\replay\replay_validator.py,runtime\replay,.py,6773,no,,,,pending
2731,runtime\replay\session_recorder.py,runtime\replay,.py,5536,no,,,,pending
2732,runtime\replay\session_replayer.py,runtime\replay,.py,6060,no,,,,pending
2733,runtime\replay\__init__.py,runtime\replay,.py,262,no,,,,pending
2734,runtime\unified_fabric\authority.py,runtime\unified_fabric,.py,9424,no,,,,pending
2735,runtime\unified_fabric\bridges.py,runtime\unified_fabric,.py,8111,no,,,,pending
2736,runtime\unified_fabric\contracts.py,runtime\unified_fabric,.py,5702,no,,,,pending
2737,runtime\unified_fabric\lineage.py,runtime\unified_fabric,.py,5139,no,,,,pending
2738,runtime\unified_fabric\persistence.py,runtime\unified_fabric,.py,8112,no,,,,pending
2739,runtime\unified_fabric\replay.py,runtime\unified_fabric,.py,6299,no,,,,pending
2740,runtime\unified_fabric\tracing.py,runtime\unified_fabric,.py,5453,no,,,,pending
2741,runtime\unified_fabric\unified.py,runtime\unified_fabric,.py,8834,no,,,,pending
2742,runtime\unified_fabric\__init__.py,runtime\unified_fabric,.py,613,no,,,,pending
2743,scripts\check_credentials.py,scripts,.py,4020,no,,,,pending
2744,scripts\diagnostics.py,scripts,.py,2792,no,,,,pending
2745,scripts\dix_cli.py,scripts,.py,3325,no,,,,pending
2746,scripts\generate_hash.py,scripts,.py,717,no,,,,pending
2747,scripts\profile_hot_path.py,scripts,.py,1893,no,,,,pending
2748,scripts\run_chaos_day.py,scripts,.py,1845,no,,,,pending
2749,scripts\train_rl.py,scripts,.py,1521,no,,,,pending
2750,scripts\validate-boundary-rules.js,scripts,.js,10567,no,,,,pending
2751,scripts\validate-dependency-rules.js,scripts,.js,8910,no,,,,pending
2752,scripts\verify.py,scripts,.py,2062,no,,,,pending
2753,scripts\windows\install_desktop_shortcut.ps1,scripts\windows,.ps1,2469,no,,,,pending
2754,scripts\windows\install_desktop_shortcut_meme.ps1,scripts\windows,.ps1,2535,no,,,,pending
2755,scripts\windows\start_dixvision.bat,scripts\windows,.bat,13262,no,,,,pending
2756,scripts\windows\start_dixvision_both.bat,scripts\windows,.bat,7894,no,,,,pending
2757,scripts\windows\start_dixvision_meme.bat,scripts\windows,.bat,9124,no,,,,pending
2758,scripts\windows\stop_dixvision.bat,scripts\windows,.bat,733,no,,,,pending
2759,security\audit_trail.py,security,.py,6562,no,,,,pending
2760,security\authentication.py,security,.py,1896,no,,,,pending
2761,security\authorization.py,security,.py,1930,no,,,,pending
2762,security\encryption.py,security,.py,2309,no,,,,pending
2763,security\keyring_adapter.py,security,.py,2285,no,,,,pending
2764,security\operator.py,security,.py,13507,no,,,,pending
2765,security\secrets_manager.py,security,.py,2666,no,,,,pending
2766,security\wallet_connect.py,security,.py,12863,no,,,,pending
2767,security\wallet_policy.py,security,.py,10154,no,,,,pending
2768,security\__init__.py,security,.py,856,no,,,,pending
2769,self_model\capability_map.py,self_model,.py,4919,no,,,,pending
2770,self_model\capability_model.py,self_model,.py,3058,no,,,,pending
2771,self_model\identity_model.py,self_model,.py,11081,no,,,,pending
2772,self_model\learning_model.py,self_model,.py,1841,no,,,,pending
2773,self_model\mental_state_model.py,self_model,.py,2712,no,,,,pending
2774,self_model\orchestrator.py,self_model,.py,7299,no,,,,pending
2775,self_model\performance_model.py,self_model,.py,2152,no,,,,pending
2776,self_model\self_awareness.py,self_model,.py,2334,no,,,,pending
2777,self_model\self_model.py,self_model,.py,985,no,,,,pending
2778,self_model\__init__.py,self_model,.py,482,no,,,,pending
2779,sensory\orchestrator.py,sensory,.py,22305,no,,,,pending
2780,sensory\__init__.py,sensory,.py,472,no,,,,pending
2781,sensory\alt\contracts.py,sensory\alt,.py,3019,no,,,,pending
2782,sensory\alt\__init__.py,sensory\alt,.py,348,no,,,,pending
2783,sensory\cognitive\contracts.py,sensory\cognitive,.py,3396,no,,,,pending
2784,sensory\cognitive\__init__.py,sensory\cognitive,.py,445,no,,,,pending
2785,sensory\dev\contracts.py,sensory\dev,.py,2468,no,,,,pending
2786,sensory\dev\__init__.py,sensory\dev,.py,324,no,,,,pending
2787,sensory\indicators\technical.py,sensory\indicators,.py,35103,no,,,,pending
2788,sensory\indicators\__init__.py,sensory\indicators,.py,0,no,,,,pending
2789,sensory\neuromorphic\contracts.py,sensory\neuromorphic,.py,8283,no,,,,pending
2790,sensory\neuromorphic\dyon_anomaly.py,sensory\neuromorphic,.py,3833,no,,,,pending
2791,sensory\neuromorphic\governance_risk.py,sensory\neuromorphic,.py,4374,no,,,,pending
2792,sensory\neuromorphic\governance_risk_snn.py,sensory\neuromorphic,.py,23115,no,,,,pending
2793,sensory\neuromorphic\indira_signal.py,sensory\neuromorphic,.py,4488,no,,,,pending
2794,sensory\neuromorphic\nengo_cognitive.py,sensory\neuromorphic,.py,47382,no,,,,pending
2795,sensory\neuromorphic\neuro_prototype.py,sensory\neuromorphic,.py,19625,no,,,,pending
2796,sensory\neuromorphic\snntorch_detector.py,sensory\neuromorphic,.py,29821,no,,,,pending
2797,sensory\neuromorphic\snn_lif.py,sensory\neuromorphic,.py,25410,no,,,,pending
2798,sensory\neuromorphic\spyke_encoder.py,sensory\neuromorphic,.py,19800,no,,,,pending
2799,sensory\neuromorphic\__init__.py,sensory\neuromorphic,.py,1314,no,,,,pending
2800,sensory\onchain\arkham.py,sensory\onchain,.py,3142,no,,,,pending
2801,sensory\onchain\contracts.py,sensory\onchain,.py,8514,no,,,,pending
2802,sensory\onchain\dune_adapter.py,sensory\onchain,.py,31014,no,,,,pending
2803,sensory\onchain\glassnode.py,sensory\onchain,.py,3386,no,,,,pending
2804,sensory\onchain\nansen.py,sensory\onchain,.py,4129,no,,,,pending
2805,sensory\onchain\__init__.py,sensory\onchain,.py,459,no,,,,pending
2806,sensory\regulatory\contracts.py,sensory\regulatory,.py,2271,no,,,,pending
2807,sensory\regulatory\__init__.py,sensory\regulatory,.py,323,no,,,,pending
2808,sensory\trader_intelligence\discovery.py,sensory\trader_intelligence,.py,3428,no,,,,pending
2809,sensory\trader_intelligence\monitor.py,sensory\trader_intelligence,.py,3927,no,,,,pending
2810,sensory\trader_intelligence\pipeline.py,sensory\trader_intelligence,.py,4213,no,,,,pending
2811,sensory\trader_intelligence\scorer.py,sensory\trader_intelligence,.py,4462,no,,,,pending
2812,sensory\trader_intelligence\__init__.py,sensory\trader_intelligence,.py,502,no,,,,pending
2813,sensory\voice\synthesizer.py,sensory\voice,.py,5341,no,,,,pending
2814,sensory\voice\transcriber.py,sensory\voice,.py,4474,no,,,,pending
2815,sensory\voice\__init__.py,sensory\voice,.py,55,no,,,,pending
2816,sensory\web_autolearn\ai_filter.py,sensory\web_autolearn,.py,5060,no,,,,pending
2817,sensory\web_autolearn\contracts.py,sensory\web_autolearn,.py,7494,no,,,,pending
2818,sensory\web_autolearn\crawler.py,sensory\web_autolearn,.py,6557,no,,,,pending
2819,sensory\web_autolearn\crawler_firecrawl.py,sensory\web_autolearn,.py,15486,no,,,,pending
2820,sensory\web_autolearn\crawler_playwright.py,sensory\web_autolearn,.py,20482,no,,,,pending
2821,sensory\web_autolearn\crawler_scrapy.py,sensory\web_autolearn,.py,24945,no,,,,pending
2822,sensory\web_autolearn\curator.py,sensory\web_autolearn,.py,7613,no,,,,pending
2823,sensory\web_autolearn\extractors.py,sensory\web_autolearn,.py,24368,no,,,,pending
2824,sensory\web_autolearn\n8n_pipeline.py,sensory\web_autolearn,.py,6355,no,,,,pending
2825,sensory\web_autolearn\pending_buffer.py,sensory\web_autolearn,.py,4923,no,,,,pending
2826,sensory\web_autolearn\seeds.yaml,sensory\web_autolearn,.yaml,3191,no,,,,pending
2827,sensory\web_autolearn\__init__.py,sensory\web_autolearn,.py,1645,no,,,,pending
2828,sensory\web_autolearn\trader_intelligence\archetype_publisher.py,sensory\web_autolearn\trader_intelligence,.py,1858,no,,,,pending
2829,sensory\web_autolearn\trader_intelligence\behavior_analyzer.py,sensory\web_autolearn\trader_intelligence,.py,3038,no,,,,pending
2830,sensory\web_autolearn\trader_intelligence\contracts.py,sensory\web_autolearn\trader_intelligence,.py,3066,no,,,,pending
2831,sensory\web_autolearn\trader_intelligence\crawler.py,sensory\web_autolearn\trader_intelligence,.py,2345,no,,,,pending
2832,sensory\web_autolearn\trader_intelligence\knowledge_store.py,sensory\web_autolearn\trader_intelligence,.py,6154,no,,,,pending
2833,sensory\web_autolearn\trader_intelligence\performance_validator.py,sensory\web_autolearn\trader_intelligence,.py,2373,no,,,,pending
2834,sensory\web_autolearn\trader_intelligence\pipeline.py,sensory\web_autolearn\trader_intelligence,.py,13354,no,,,,pending
2835,sensory\web_autolearn\trader_intelligence\profile_extractor.py,sensory\web_autolearn\trader_intelligence,.py,2507,no,,,,pending
2836,sensory\web_autolearn\trader_intelligence\source_registry.py,sensory\web_autolearn\trader_intelligence,.py,4132,no,,,,pending
2837,sensory\web_autolearn\trader_intelligence\__init__.py,sensory\web_autolearn\trader_intelligence,.py,780,no,,,,pending
2838,simulation\backtester.py,simulation,.py,25242,no,,,,pending
2839,simulation\backtester_zipline.py,simulation,.py,4928,no,,,,pending
2840,simulation\crowd_density.py,simulation,.py,7534,no,,,,pending
2841,simulation\distributed_runner.py,simulation,.py,12631,no,,,,pending
2842,simulation\dominance_runtime.py,simulation,.py,12970,no,,,,pending
2843,simulation\drawdown_walk.py,simulation,.py,8363,no,,,,pending
2844,simulation\engine.py,simulation,.py,16657,no,,,,pending
2845,simulation\event_replayer.py,simulation,.py,17025,no,,,,pending
2846,simulation\evolution_sandbox.py,simulation,.py,13963,no,,,,pending
2847,simulation\fee_inversion.py,simulation,.py,9972,no,,,,pending
2848,simulation\fill_starvation.py,simulation,.py,9004,no,,,,pending
2849,simulation\flash_crash_synth.py,simulation,.py,6670,no,,,,pending
2850,simulation\governance_tester.py,simulation,.py,17832,no,,,,pending
2851,simulation\impact_feedback.py,simulation,.py,6601,no,,,,pending
2852,simulation\latency_jitter.py,simulation,.py,6758,no,,,,pending
2853,simulation\latency_model.py,simulation,.py,4460,no,,,,pending
2854,simulation\learning_validator.py,simulation,.py,15068,no,,,,pending
2855,simulation\liquidity_decay.py,simulation,.py,7422,no,,,,pending
2856,simulation\lob_component.py,simulation,.py,15637,no,,,,pending
2857,simulation\market_replay.py,simulation,.py,3296,no,,,,pending
2858,simulation\multi_agent_market.py,simulation,.py,17306,no,,,,pending
2859,simulation\mutation_tournament.py,simulation,.py,10690,no,,,,pending
2860,simulation\news_shock_sim.py,simulation,.py,9372,no,,,,pending
2861,simulation\oracle_lag.py,simulation,.py,9242,no,,,,pending
2862,simulation\order_book_decay.py,simulation,.py,9202,no,,,,pending
2863,simulation\parallel_runner.py,simulation,.py,6899,no,,,,pending
2864,simulation\partial_fill_chaos.py,simulation,.py,8706,no,,,,pending
2865,simulation\phase10_reflexive_depth.py,simulation,.py,19325,no,,,,pending
2866,simulation\phase10_scenario_engine.py,simulation,.py,11228,no,,,,pending
2867,simulation\phase12_verification.py,simulation,.py,7385,no,,,,pending
2868,simulation\reflexive_sim.py,simulation,.py,7751,no,,,,pending
2869,simulation\regime_switch_sim.py,simulation,.py,8781,no,,,,pending
2870,simulation\scenario_generator.py,simulation,.py,4261,no,,,,pending
2871,simulation\scenario_testing.py,simulation,.py,4657,no,,,,pending
2872,simulation\scoring_engine.py,simulation,.py,4881,no,,,,pending
2873,simulation\simulation_orchestrator.py,simulation,.py,16311,no,,,,pending
2874,simulation\slippage_walk.py,simulation,.py,6961,no,,,,pending
2875,simulation\stage8_orchestrator.py,simulation,.py,7567,no,,,,pending
2876,simulation\state_snapshot.py,simulation,.py,4378,no,,,,pending
2877,simulation\stop_hunter.py,simulation,.py,7704,no,,,,pending
2878,simulation\__init__.py,simulation,.py,476,no,,,,pending
2879,simulation\adversarial\flash_crash_synth.py,simulation\adversarial,.py,9272,no,,,,pending
2880,simulation\adversarial\jax_lob_sim.py,simulation\adversarial,.py,18702,no,,,,pending
2881,simulation\adversarial\liquidity_attacker.py,simulation\adversarial,.py,6079,no,,,,pending
2882,simulation\adversarial\manipulation_detector.py,simulation\adversarial,.py,22432,no,,,,pending
2883,simulation\adversarial\stop_hunter.py,simulation\adversarial,.py,6305,no,,,,pending
2884,simulation\adversarial\__init__.py,simulation\adversarial,.py,446,no,,,,pending
2885,simulation\engines\adversarial_arena.py,simulation\engines,.py,8809,no,,,,pending
2886,simulation\engines\crowd_psychology.py,simulation\engines,.py,6799,no,,,,pending
2887,simulation\engines\exchange_failure.py,simulation\engines,.py,7139,no,,,,pending
2888,simulation\engines\latency_warfare.py,simulation\engines,.py,9346,no,,,,pending
2889,simulation\engines\liquidity_warfare.py,simulation\engines,.py,6994,no,,,,pending
2890,simulation\engines\macro_stress.py,simulation\engines,.py,10327,no,,,,pending
2891,simulation\engines\reflexive.py,simulation\engines,.py,5974,no,,,,pending
2892,simulation\engines\synthetic_market.py,simulation\engines,.py,6812,no,,,,pending
2893,simulation\engines\volatility_cascade.py,simulation\engines,.py,8013,no,,,,pending
2894,simulation\engines\__init__.py,simulation\engines,.py,802,no,,,,pending
2895,simulation\reflexive_layer\crowd_density_sim.py,simulation\reflexive_layer,.py,6713,no,,,,pending
2896,simulation\reflexive_layer\impact_feedback.py,simulation\reflexive_layer,.py,7786,no,,,,pending
2897,simulation\reflexive_layer\liquidity_decay.py,simulation\reflexive_layer,.py,7350,no,,,,pending
2898,simulation\reflexive_layer\__init__.py,simulation\reflexive_layer,.py,628,no,,,,pending
2899,simulation\strategy_arena\arena.py,simulation\strategy_arena,.py,25122,no,,,,pending
2900,simulation\strategy_arena\capital_allocator.py,simulation\strategy_arena,.py,3086,no,,,,pending
2901,simulation\strategy_arena\kill_underperformers.py,simulation\strategy_arena,.py,13778,no,,,,pending
2902,simulation\strategy_arena\promotion_engine.py,simulation\strategy_arena,.py,16520,no,,,,pending
2903,simulation\strategy_arena\simulation_outcome.py,simulation\strategy_arena,.py,3289,no,,,,pending
2904,simulation\strategy_arena\__init__.py,simulation\strategy_arena,.py,1842,no,,,,pending
2905,simulation_engine\adversary_agent.py,simulation_engine,.py,4347,no,,,,pending
2906,simulation_engine\event_simulator.py,simulation_engine,.py,1872,no,,,,pending
2907,simulation_engine\latency_model.py,simulation_engine,.py,14603,no,,,,pending
2908,simulation_engine\liquidity_hunter.py,simulation_engine,.py,5585,no,,,,pending
2909,simulation_engine\orchestrator.py,simulation_engine,.py,12645,no,,,,pending
2910,simulation_engine\outcome_analyzer.py,simulation_engine,.py,1916,no,,,,pending
2911,simulation_engine\runner.py,simulation_engine,.py,3325,no,,,,pending
2912,simulation_engine\scenario_generator.py,simulation_engine,.py,1906,no,,,,pending
2913,simulation_engine\simulation_engine.py,simulation_engine,.py,4698,no,,,,pending
2914,simulation_engine\simulation_runner.py,simulation_engine,.py,2140,no,,,,pending
2915,simulation_engine\slippage_model.py,simulation_engine,.py,13910,no,,,,pending
2916,simulation_engine\spoofing_simulator.py,simulation_engine,.py,3987,no,,,,pending
2917,simulation_engine\state_simulator.py,simulation_engine,.py,2117,no,,,,pending
2918,simulation_engine\__init__.py,simulation_engine,.py,484,no,,,,pending
2919,state\cognition_persistence.py,state,.py,12918,no,,,,pending
2920,state\episodic_memory.py,state,.py,5868,no,,,,pending
2921,state\event_bus.py,state,.py,6669,no,,,,pending
2922,state\feature_store.py,state,.py,23550,no,,,,pending
2923,state\feature_store_delta.py,state,.py,7750,no,,,,pending
2924,state\feature_store_lakefs.py,state,.py,8058,no,,,,pending
2925,state\knowledge_graph.py,state,.py,31027,no,,,,pending
2926,state\knowledge_graph_causal.py,state,.py,22412,no,,,,pending
2927,state\knowledge_graph_queries.py,state,.py,4472,no,,,,pending
2928,state\knowledge_store.py,state,.py,30248,no,,,,pending
2929,state\knowledge_store_llamaindex.py,state,.py,19256,no,,,,pending
2930,state\knowledge_store_memgraph.py,state,.py,27024,no,,,,pending
2931,state\knowledge_store_memgraph_queries.py,state,.py,4279,no,,,,pending
2932,state\market_state.py,state,.py,8223,no,,,,pending
2933,state\state_sync.py,state,.py,8161,no,,,,pending
2934,state\__init__.py,state,.py,296,no,,,,pending
2935,state\analytics\clickhouse_store.py,state\analytics,.py,5998,no,,,,pending
2936,state\analytics\__init__.py,state\analytics,.py,44,no,,,,pending
2937,state\cache\redis_store.py,state\cache,.py,26780,no,,,,pending
2938,state\cache\__init__.py,state\cache,.py,75,no,,,,pending
2939,state\databases\connection.py,state\databases,.py,5030,no,,,,pending
2940,state\databases\migrations.py,state\databases,.py,4685,no,,,,pending
2941,state\databases\schema.py,state\databases,.py,9070,no,,,,pending
2942,state\databases\__init__.py,state\databases,.py,350,no,,,,pending
2943,state\data_versioning\dataset_registry.py,state\data_versioning,.py,4680,no,,,,pending
2944,state\data_versioning\feature_store.py,state\data_versioning,.py,8792,no,,,,pending
2945,state\data_versioning\market_snapshots.py,state\data_versioning,.py,5683,no,,,,pending
2946,state\data_versioning\__init__.py,state\data_versioning,.py,606,no,,,,pending
2947,state\ledger\append.py,state\ledger,.py,10590,no,,,,pending
2948,state\ledger\async_writer.py,state\ledger,.py,20732,no,,,,pending
2949,state\ledger\bridge.py,state\ledger,.py,9762,no,,,,pending
2950,state\ledger\cold_store.py,state\ledger,.py,2664,no,,,,pending
2951,state\ledger\event_store.py,state\ledger,.py,8937,no,,,,pending
2952,state\ledger\event_types.py,state\ledger,.py,5786,no,,,,pending
2953,state\ledger\hash_chain.py,state\ledger,.py,11760,no,,,,pending
2954,state\ledger\hazard_stream.py,state\ledger,.py,2200,no,,,,pending
2955,state\ledger\hot_store.py,state\ledger,.py,6017,no,,,,pending
2956,state\ledger\indexer.py,state\ledger,.py,3699,no,,,,pending
2957,state\ledger\integrity.py,state\ledger,.py,12378,no,,,,pending
2958,state\ledger\lmdb_store.py,state\ledger,.py,4071,no,,,,pending
2959,state\ledger\mcos_event_store.py,state\ledger,.py,2496,no,,,,pending
2960,state\ledger\mcos_hash_chain.py,state\ledger,.py,3094,no,,,,pending
2961,state\ledger\mcos_stream_router.py,state\ledger,.py,2592,no,,,,pending
2962,state\ledger\mcos_writer.py,state\ledger,.py,3612,no,,,,pending
2963,state\ledger\postgres_store.py,state\ledger,.py,6445,no,,,,pending
2964,state\ledger\projector.py,state\ledger,.py,2467,no,,,,pending
2965,state\ledger\questdb_store.py,state\ledger,.py,6924,no,,,,pending
2966,state\ledger\reader.py,state\ledger,.py,7882,no,,,,pending
2967,state\ledger\reconstructor.py,state\ledger,.py,5367,no,,,,pending
2968,state\ledger\risk_resolution_log.py,state\ledger,.py,2170,no,,,,pending
2969,state\ledger\snapshots.py,state\ledger,.py,21662,no,,,,pending
2970,state\ledger\snapshot_manager.py,state\ledger,.py,2038,no,,,,pending
2971,state\ledger\stream_router.py,state\ledger,.py,1771,no,,,,pending
2972,state\ledger\writer.py,state\ledger,.py,5367,no,,,,pending
